RA - Decimal,Dec - Decimal,Mag V ,Red,Green,Blue,identifier             
269.3097466,23.99573555,6.323,1.0000,0.8929,0.8238,HD 163840                          
204.7999613,-75.68378088,6.323,0.5496,0.6441,1.0000,HD 118285                          
315.9672324,41.62817331,6.324,0.8986,0.8925,1.0000,HD 200723                          
357.2248236,59.97893658,6.324,0.6109,0.6919,1.0000,HD 223386                          
149.486864,45.41430405,6.324,1.0000,0.8330,0.6787,HD 86166                           
74.06490574,24.5922185,6.324,0.8668,0.8718,1.0000,HD 31362                           
120.4799178,35.41306717,6.324,1.0000,0.8330,0.6787,HD 65801                           
131.7051664,-34.62294473,6.324,0.5013,0.6047,1.0000,V* AI Pyx                          
339.9458798,19.68112693,6.324,0.6504,0.7215,1.0000,* 41 Peg                           
171.6064883,33.45061194,6.324,0.9937,0.9526,1.0000,HD 99373                           
323.5714896,-42.92467973,6.324,1.0000,0.8221,0.6541,HD 205096                          
239.0600744,-14.39940692,6.324,0.8000,0.8000,0.8000,HD 142640                          
185.4843755,47.18220309,6.325,1.0000,0.8221,0.6541,HD 107610                          
106.5020306,-30.6557099,6.325,0.5013,0.6047,1.0000,V* IL CMa                          
120.6082064,-6.337135108,6.325,1.0000,0.9276,0.9168,HD 66242                           
43.21141145,-9.441233983,6.325,0.7004,0.7579,1.0000,HD 17943                           
0.600694096,8.956823649,6.325,0.7353,0.7827,1.0000,* 31 Psc                           
153.485657,-40.31077294,6.325,1.0000,0.8541,0.7277,HD 88836                           
293.8741892,-7.46028054,6.325,1.0000,0.8330,0.6787,HD 184573                          
138.8109803,-45.55549528,6.325,0.5496,0.6441,1.0000,HD 79900                           
155.9609612,-57.95393105,6.325,1.0000,0.7750,0.5548,HD 90289                           
63.21582643,68.50115712,6.326,1.0000,0.8330,0.6787,HD 26101                           
292.3370726,20.27973842,6.326,0.5229,0.6225,1.0000,* 7 Vul                            
254.4262797,24.38126231,6.326,1.0000,0.8330,0.6787,HD 153312                          
51.54910037,-41.6369391,6.326,0.6109,0.6919,1.0000,HD 21473                           
246.2256273,-45.34949912,6.326,0.6504,0.7215,1.0000,HD 147614                          
48.11008518,47.72587465,6.327,1.0000,0.7360,0.4803,HD 19735                           
227.081407,50.05495516,6.327,1.0000,0.8330,0.6787,HD 134493                          
349.4170148,-11.71294848,6.327,0.6324,0.7081,1.0000,HD 219659                          
152.0068501,-37.33342593,6.327,1.0000,0.8330,0.6787,HD 88013                           
186.1863295,-41.3842919,6.327,1.0000,0.7992,0.6045,HD 107998                          
269.3624346,11.04454216,6.327,0.6324,0.7081,1.0000,HD 163772                          
119.8156894,-73.24417036,6.327,0.6703,0.7362,1.0000,HD 66920                           
4.67733591,-43.23556941,6.328,1.0000,0.7992,0.6045,HD 1483                            
175.2554586,-83.09993782,6.328,1.0000,0.8330,0.6787,HD 101782                          
274.5040099,-68.2292649,6.328,0.5496,0.6441,1.0000,HD 166841                          
325.1404637,-55.73797955,6.328,1.0000,0.8330,0.6787,HD 205935                          
198.1059633,80.47130739,6.329,1.0000,0.8330,0.6787,HD 115337                          
210.4610433,68.67867614,6.329,1.0000,0.7360,0.4803,HD 122909                          
71.42694517,23.62799376,6.329,0.8000,0.8000,0.8000,HD 30122                           
315.7574794,14.73002417,6.329,1.0000,0.6480,0.3346,HD 200430                          
148.0499383,0.075608435,6.329,1.0000,0.8330,0.6787,HD 85505                           
186.4092692,-86.15061206,6.329,1.0000,0.8330,0.6787,HD 107739                          
232.5887917,-41.91898056,6.329,0.8000,0.8000,0.8000,HD 137919A                         
283.3884077,75.78737269,6.330,0.5750,0.6642,1.0000,HD 176795                          
242.2621054,57.93785927,6.330,0.6324,0.7081,1.0000,HD 145674                          
76.95753283,-12.59265714,6.330,1.0000,0.6480,0.3346,HD 33162                           
80.24720312,27.95726215,6.330,0.5750,0.6642,1.0000,HD 34762                           
96.68688208,-7.511939004,6.330,0.5750,0.6642,1.0000,HD 45380                           
102.4333398,-24.07606778,6.330,0.6109,0.6919,1.0000,CCDM J06497-2405AB                 
104.8340615,7.316967835,6.330,0.5340,0.6316,1.0000,HD 51892                           
129.0321414,15.31363431,6.330,0.8668,0.8718,1.0000,HD 72943                           
23.32615808,8.208736472,6.330,1.0000,0.8330,0.6787,HD 9496                            
338.1954535,15.86326324,6.330,1.0000,0.8330,0.6787,HD 213644                          
328.0757669,21.27315852,6.330,1.0000,0.6318,0.3112,V* HO Peg                          
8.204526536,28.28024102,6.330,1.0000,0.8541,0.7277,HD 2942                            
337.8931316,29.54275887,6.330,0.7260,0.7762,1.0000,V* GX Peg                          
241.966203,-24.46234917,6.330,0.5496,0.6441,1.0000,HD 144661                          
271.7973063,-21.44393517,6.330,0.4701,0.5784,1.0000,HD 165516                          
265.1564987,43.47066569,6.330,1.0000,0.7992,0.6045,HD 160950                          
117.8347467,-43.09523316,6.330,0.4799,0.5868,1.0000,HD 64287                           
149.0405525,-71.38929883,6.330,0.4509,0.5617,1.0000,HD 86606                           
168.0147527,-58.42335665,6.330,1.0000,0.6318,0.3112,V* V532 Car                        
2.467149576,-62.29679417,6.330,0.7353,0.7827,1.0000,HD 565                             
2.25993401,-54.00193224,6.330,1.0000,0.8541,0.7277,HD 469                             
186.8701504,-58.31644723,6.330,1.0000,0.7750,0.5548,HD 108395                          
190.52094,-69.4075546,6.330,0.8000,0.8000,0.8000,V* R Mus                           
199.7011458,-79.97601752,6.330,0.5750,0.6642,1.0000,HD 115088                          
244.337092,-53.08637661,6.330,0.7652,0.8035,1.0000,HD 146145                          
254.0368326,-50.67479198,6.330,0.5013,0.6047,1.0000,HD 152478                          
23.32615833,8.208736111,6.330,0.8000,0.8000,0.8000,HD 9496A                           
208.3862311,-35.66408904,6.330,0.8000,0.8000,0.8000,* y Cen B                          
296.6861793,68.43800841,6.331,0.8668,0.8718,1.0000,V* CN Dra                          
126.8184092,-31.67273534,6.331,1.0000,0.8541,0.7277,HD 71622                           
329.5554504,-5.42492208,6.331,0.8986,0.8925,1.0000,HD 208703                          
348.266608,29.44152528,6.331,1.0000,0.8541,0.7277,HD 219110                          
281.3277401,-21.00161367,6.331,0.9937,0.9526,1.0000,HD 173282                          
230.1959201,-2.413334823,6.331,1.0000,0.7992,0.6045,HD 136442                          
349.7860314,-79.472382,6.331,1.0000,0.8330,0.6787,HD 219572                          
200.516353,43.90334909,6.332,0.7652,0.8035,1.0000,HD 116303                          
128.8539805,2.743453412,6.332,1.0000,0.8541,0.7277,HD 72908                           
342.4967502,-32.80546915,6.332,0.8668,0.8718,1.0000,HD 216042                          
249.9130407,-9.554587184,6.332,0.8000,0.8000,0.8000,HD 150177                          
267.9976993,-1.236807169,6.332,1.0000,0.8330,0.6787,HD 162596                          
265.2957978,15.17837357,6.332,0.6324,0.7081,1.0000,HD 160765                          
228.1300107,-48.21899255,6.332,1.0000,0.7992,0.6045,HD 134597                          
312.4776806,46.66133747,6.333,0.5104,0.6122,1.0000,HD 198625                          
257.9384955,7.894762152,6.333,1.0000,0.8330,0.6787,HD 155500                          
127.873277,-54.39400929,6.333,1.0000,0.7872,0.5797,HD 72650                           
342.3227929,-70.34798455,6.333,0.6504,0.7215,1.0000,HD 215729                          
216.5560158,-42.31859989,6.333,1.0000,0.7992,0.6045,HD 126386                          
310.8070171,57.11399184,6.334,0.4799,0.5868,1.0000,V* V379 Cep                        
61.44462767,-20.51256222,6.334,1.0000,0.8541,0.7277,HD 25944                           
80.87944052,5.323087673,6.334,0.8000,0.8000,0.8000,V* V1649 Ori                       
88.55836205,-29.14724215,6.334,0.8000,0.8000,0.8000,HD 39891                           
189.5183994,3.282444587,6.334,0.6109,0.6919,1.0000,HD 109860                          
261.1543317,-18.445768,6.334,0.5496,0.6441,1.0000,HD 157546                          
175.1142945,57.97040552,6.335,0.5750,0.6642,1.0000,HD 101391                          
92.75737772,18.13046166,6.335,1.0000,0.8221,0.6541,HD 42351                           
120.5255597,-37.05004505,6.335,1.0000,0.6318,0.3112,HD 66435                           
352.0028886,-35.5444827,6.335,1.0000,0.7992,0.6045,HD 220929                          
36.24327507,-2.780020264,6.335,0.5750,0.6642,1.0000,* 71 Cet                           
354.1271373,32.90421204,6.335,0.8000,0.8000,0.8000,HD 221970                          
152.7457145,40.66160705,6.335,1.0000,0.7872,0.5797,HD 88161                           
191.1129142,44.10300649,6.335,0.8000,0.8000,0.8000,HD 110834                          
271.1675519,23.94201192,6.335,0.8668,0.8718,1.0000,V* V831 Her                        
167.8730858,-71.43619087,6.335,1.0000,0.7992,0.6045,HD 97472                           
80.08628908,-34.69884946,6.336,0.8668,0.8718,1.0000,HD 35046                           
89.14069977,28.94226622,6.336,0.6504,0.7215,1.0000,HD 39866                           
254.007683,-16.80626515,6.336,1.0000,0.8330,0.6787,HD 152781                          
287.8790961,26.73587028,6.336,0.9937,0.9526,1.0000,HD 179422                          
291.0227972,-68.37108248,6.336,1.0000,0.7992,0.6045,HD 181019                          
#VALUE!,0,6.336,0.5750,0.6642,1.0000,Cl* NGC 7380 CMH E                 
65.99901226,24.30097984,6.337,0.8000,0.8000,0.8000,* 62 Tau                           
104.2503934,-8.179300116,6.337,0.8000,0.8000,0.8000,BD-07 1642                         
236.4146135,0.891038814,6.337,1.0000,0.8221,0.6541,HD 140815                          
179.7945012,-45.83222071,6.337,0.5496,0.6441,1.0000,HD 104080                          
183.4852589,-78.57393715,6.337,1.0000,0.7992,0.6045,HD 106248                          
284.7474868,50.80914223,6.338,1.0000,0.8541,0.7277,HD 176707                          
74.54546592,-2.212735798,6.338,0.6324,0.7081,1.0000,HD 31739                           
99.2136375,-41.55713843,6.338,1.0000,0.8330,0.6787,HD 47475                           
290.5396975,-42.01602814,6.338,1.0000,0.8221,0.6541,HD 181401                          
163.1192983,-79.55943841,6.338,1.0000,0.7992,0.6045,HD 94717                           
197.971098,-63.30299988,6.338,0.8244,0.8437,1.0000,HD 114461                          
305.0634583,39.40321667,6.339,0.6109,0.6919,1.0000,NAME HD 193702AB                   
92.09639925,41.05572814,6.339,0.8000,0.8000,0.8000,HD 41636                           
122.1568437,-37.68122097,6.339,0.5013,0.6047,1.0000,HD 67888                           
321.0963925,24.5283905,6.339,1.0000,0.8330,0.6787,HD 203886                          
302.1594952,10.72586443,6.339,0.5013,0.6047,1.0000,HD 191263                          
87.62007314,-52.76789292,6.339,1.0000,0.8330,0.6787,CD-52 1358                         
212.2343867,-59.27670929,6.339,0.5013,0.6047,1.0000,V* V883 Cen                        
308.2181664,-24.94382761,6.339,0.6109,0.6919,1.0000,HD 195549                          
349.3287046,75.29902345,6.340,0.6504,0.7215,1.0000,HD 219841                          
329.4627387,74.99671597,6.340,1.0000,0.7360,0.4803,HD 209258                          
243.1337318,75.21068111,6.340,1.0000,0.7992,0.6045,* 20 UMi                           
191.1084249,80.62102587,6.340,0.7260,0.7762,1.0000,HD 111112                          
182.4461914,74.66135438,6.340,0.8000,0.8000,0.8000,HD 105678                          
194.1079683,65.99439165,6.340,0.8000,0.8000,0.8000,V* RY Dra                          
161.5936704,57.36591328,6.340,1.0000,0.6480,0.3346,* 41 UMa                           
59.91873596,10.33035185,6.340,0.8000,0.8000,0.8000,HD 25102                           
67.98727397,36.74268645,6.340,1.0000,0.8740,0.7760,V* V492 Per                        
69.00695833,-3.611629124,6.340,0.5229,0.6225,1.0000,HD 29227                           
82.14489013,13.67897978,6.340,0.7004,0.7579,1.0000,HD 35909                           
97.84997786,-32.86854704,6.340,1.0000,0.6318,0.3112,V* KM CMa                          
99.99119207,44.01411442,6.340,1.0000,0.8221,0.6541,HD 47270                           
103.9782174,-31.79017817,6.340,0.5013,0.6047,1.0000,HD 51411                           
108.947069,-23.7402761,6.340,0.6109,0.6919,1.0000,HD 56341                           
114.3241284,40.02538251,6.340,1.0000,0.6480,0.3346,HD 60654                           
114.0308854,-22.16050732,6.340,1.0000,0.8221,0.6541,HD 60951                           
128.2504337,24.08479468,6.340,0.8000,0.8000,0.8000,* ups02 Cnc                        
34.74376956,-25.94568708,6.340,1.0000,0.8541,0.7277,HD 14412                           
352.3624458,-1.791214821,6.340,1.0000,0.8330,0.6787,* 11 Psc                           
350.8831057,0.291326849,6.340,1.0000,0.7750,0.5548,HD 220406                          
344.6776031,7.340080516,6.340,0.6324,0.7081,1.0000,HD 217186                          
348.6520477,24.10289636,6.340,1.0000,0.7992,0.6045,HD 219310                          
3.778960168,31.53572566,6.340,1.0000,0.7360,0.4803,HD 1075                            
4.923164032,40.72946394,6.340,1.0000,0.8221,0.6541,HD 1527                            
163.3870964,-15.4458202,6.340,1.0000,0.7992,0.6045,HD 94386                           
191.7596239,5.950387747,6.340,0.6109,0.6919,1.0000,V* EP Vir                          
194.3028076,-12.06694958,6.340,1.0000,0.6480,0.3346,HD 112495                          
214.7798239,-27.14114906,6.340,1.0000,0.7360,0.4803,HD 125279                          
221.49066,-15.45954354,6.340,1.0000,0.7992,0.6045,* 5 Lib                            
235.0646992,-31.21377385,6.340,1.0000,0.7872,0.5797,HD 139613                          
253.6498352,-30.58734399,6.340,0.7260,0.7762,1.0000,HD 152431                          
259.0556781,-26.54614808,6.340,1.0000,0.7360,0.4803,V* V2215 Oph                       
243.6635169,-18.53564837,6.340,1.0000,0.8221,0.6541,HD 145997                          
302.9912407,-12.39240233,6.340,1.0000,0.8330,0.6787,* ksi01 Cap                        
271.5309487,0.446126999,6.340,0.8000,0.8000,0.8000,HD 165462                          
281.368175,5.500116667,6.340,0.6504,0.7215,1.0000,HD 173495B                         
253.8166274,13.61990954,6.340,0.8823,0.8819,1.0000,V* V644 Her                        
260.3893378,16.73122681,6.340,1.0000,0.6480,0.3346,HD 157257                          
301.3606081,15.50042799,6.340,1.0000,0.6480,0.3346,HD 190658                          
291.9016513,37.94119559,6.340,0.5013,0.6047,1.0000,HD 183362                          
130.1813566,-57.54548958,6.340,0.7004,0.7579,1.0000,HD 74341                           
113.8402373,-74.27495728,6.340,0.5750,0.6642,1.0000,CD-73 375                          
197.1159444,-67.79676323,6.340,1.0000,0.6480,0.3346,HD 113919                          
220.4987963,-77.01145697,6.340,0.5750,0.6642,1.0000,HD 128294                          
309.159635,-63.12098736,6.340,0.8986,0.8925,1.0000,HD 195772                          
313.9194909,4.532720171,6.340,0.8000,0.8000,0.8000,HD 199223A                         
259.9723125,-17.75653611,6.340,0.8000,0.8000,0.8000,HD 156717A                         
346.8655333,32.82534722,6.340,0.6703,0.7362,1.0000,HD 218395A                         
311.5883541,52.99529684,6.341,1.0000,0.8330,0.6787,HD 198181                          
331.7901827,58.84070185,6.341,0.8000,0.8000,0.8000,HD 210220                          
72.65162372,70.94152607,6.341,0.6109,0.6919,1.0000,HD 30085                           
86.11831451,-20.1265719,6.341,1.0000,0.9276,0.9168,HD 38382                           
328.5725743,19.71812217,6.341,1.0000,0.8541,0.7277,HD 208202                          
330.9425723,64.62818462,6.342,1.0000,0.9276,0.9168,* ksi Cep B                        
85.36219009,-33.40074185,6.342,0.5750,0.6642,1.0000,HD 38056                           
3.794019932,27.2834415,6.342,0.6324,0.7081,1.0000,HD 1083                            
137.9818072,5.468627463,6.342,0.8520,0.8621,1.0000,HD 79066                           
186.9253393,8.61034428,6.342,1.0000,0.8541,0.7277,HD 108471                          
313.3540028,-30.71895326,6.342,1.0000,0.8221,0.6541,HD 198751                          
55.04765156,-15.22653177,6.343,1.0000,0.8541,0.7277,HD 22905                           
165.9022179,-13.43491216,6.343,1.0000,0.8541,0.7277,HD 95870                           
168.4170497,41.08883644,6.343,1.0000,0.7992,0.6045,HD 97501                           
307.7366681,-29.11266075,6.343,0.7260,0.7762,1.0000,HD 195206                          
63.39883677,-40.35776179,6.344,1.0000,0.7872,0.5797,HD 26927                           
211.1124178,-14.97170278,6.344,1.0000,0.8221,0.6541,HD 122837                          
213.102363,-24.36335459,6.344,1.0000,0.7992,0.6045,HD 124162                          
294.8555645,16.57112116,6.344,1.0000,0.7750,0.5548,V* V340 Sge                        
287.7579357,-39.004704,6.344,0.5370,0.6340,1.0000,HD 178628                          
38.86625525,39.66438071,6.345,0.5750,0.6642,1.0000,HD 16004                           
201.9984552,52.74558929,6.345,0.8668,0.8718,1.0000,HD 117242                          
96.18228062,25.04872169,6.345,1.0000,0.7992,0.6045,HD 44780                           
25.14550808,8.760825843,6.345,0.8986,0.8925,1.0000,HD 10262                           
332.5637449,72.1112639,6.346,0.6109,0.6919,1.0000,* 80 Dra                           
71.95657153,-30.0203713,6.346,1.0000,0.8330,0.6787,* zet Cae                          
113.0927989,-35.96118818,6.346,0.5496,0.6441,1.0000,HD 60312                           
290.7014624,9.913149744,6.346,0.8000,0.8000,0.8000,HD 182101                          
127.4016207,-55.19091467,6.346,1.0000,0.8836,0.8000,HD 72322                           
216.7078047,-39.87398603,6.346,0.5750,0.6642,1.0000,HD 126475                          
150.8921625,-61.88403889,6.346,0.8000,0.8000,0.8000,TYC 8947-2485-1                    
0.181810826,45.25333395,6.347,0.6109,0.6919,1.0000,V* CG And                          
73.74317128,19.48538764,6.347,0.8823,0.8819,1.0000,HD 31236                           
337.5722946,-14.5857352,6.347,0.5496,0.6441,1.0000,* 56 Aqr                           
18.52043949,28.52957467,6.347,0.8000,0.8000,0.8000,V* DT Psc                          
224.5366693,-48.86295471,6.347,0.8000,0.8000,0.8000,HD 131923                          
207.9020633,-36.43327931,6.347,0.8000,0.8000,0.8000,HD 120672                          
25.57375687,58.62774426,6.348,0.5370,0.6340,1.0000,HD 10293                           
27.33092176,-31.07246161,6.348,1.0000,0.7992,0.6045,HD 11183                           
58.39366475,25.68287793,6.349,0.6504,0.7215,1.0000,HD 24368                           
349.9297853,-33.70805254,6.349,1.0000,0.7992,0.6045,HD 219912                          
316.1890641,2.269777095,6.349,1.0000,0.8541,0.7277,HD 200663                          
273.9913822,-3.617967162,6.349,0.6703,0.7362,1.0000,HD 167564                          
37.01827743,-64.29976825,6.349,0.6109,0.6919,1.0000,HD 15646                           
233.5868865,-39.34920709,6.349,0.5750,0.6642,1.0000,HD 138564                          
43.21680054,52.99729083,6.350,0.5496,0.6441,1.0000,HD 17743                           
32.87163843,57.6455454,6.350,0.5229,0.6225,1.0000,* 5 Per                            
137.8027197,80.82891095,6.350,0.8986,0.8925,1.0000,HD 77246                           
110.5716039,59.90199742,6.350,0.8244,0.8437,1.0000,* 47 Cam                           
133.2747781,59.05613979,6.350,0.9937,0.9526,1.0000,HD 75487                           
121.7914561,43.26036,6.350,0.6324,0.7081,1.0000,* 28 Lyn                           
151.2932532,52.37131296,6.350,0.7260,0.7762,1.0000,HD 87243                           
68.92735498,19.88174908,6.350,1.0000,0.8541,0.7277,HD 29104                           
79.89702974,-1.411912005,6.350,0.5013,0.6047,1.0000,HD 34748                           
81.81417537,2.341202906,6.350,1.0000,0.8330,0.6787,HD 35775                           
85.51660503,22.66032848,6.350,1.0000,0.7992,0.6045,HD 37784                           
90.72290441,43.37833283,6.350,1.0000,0.8330,0.6787,HD 40722                           
96.21987744,16.05712969,6.350,0.8000,0.8000,0.8000,HD 44867                           
100.6,6.383333333,6.350,0.8000,0.8000,0.8000,[SC93] 384                         
98.9751225,-36.08863289,6.350,1.0000,0.9019,0.8473,HD 47230                           
117.4165657,-14.08535948,6.350,1.0000,0.7360,0.4803,HD 63696                           
123.5874789,13.04829662,6.350,1.0000,0.8541,0.7277,HD 68776                           
133.1007564,5.340305258,6.350,0.7260,0.7762,1.0000,HD 75811                           
358.5891956,-27.04290167,6.350,0.8000,0.8000,0.8000,HD 223991                          
343.8775002,-20.13940239,6.350,1.0000,0.7750,0.5548,HD 216727                          
331.8748596,18.00071494,6.350,1.0000,0.6480,0.3346,V* OY Peg                          
177.8412371,-12.18780907,6.350,0.8000,0.8000,0.8000,HD 102990                          
277.3036314,-43.84593645,6.350,1.0000,0.8541,0.7277,HD 169943                          
267.1159855,-26.97494506,6.350,0.5013,0.6047,1.0000,HD 161756                          
276.9323087,-26.63483758,6.350,0.7652,0.8035,1.0000,CCDM J18277-2638AB                 
280.7295815,-19.2842126,6.350,1.0000,0.6318,0.3112,V* V3879 Sgr                       
270.2202461,6.268294287,6.350,0.4799,0.5868,1.0000,HD 164432                          
306.5066575,13.91161048,6.350,1.0000,0.7360,0.4803,HD 194578                          
296.1590521,34.41416268,6.350,1.0000,0.6480,0.3346,V* V2090 Cyg                       
91.11849804,-45.03660278,6.350,1.0000,0.9276,0.9168,HD 41700                           
132.9584801,-44.15093198,6.350,0.5013,0.6047,1.0000,HD 76004                           
71.53977728,-49.24584979,6.350,1.0000,0.7992,0.6045,V* R Pic                           
99.50162499,-61.53339178,6.350,1.0000,0.9019,0.8473,HD 48189A                          
155.5434195,-58.2655693,6.350,0.8000,0.8000,0.8000,HD 90074                           
161.7003215,-69.20978583,6.350,0.6504,0.7215,1.0000,HD 93649                           
161.877516,-69.43773274,6.350,0.4799,0.5868,1.0000,HD 93739                           
179.8567439,-62.83094643,6.350,0.8244,0.8437,1.0000,HD 104111                          
271.3618949,-81.48656606,6.350,1.0000,0.7872,0.5797,HD 162337                          
265.5150831,-50.51070546,6.350,1.0000,0.6318,0.3112,V* V626 Ara                        
310.3527709,-42.13378321,6.350,1.0000,0.6318,0.3112,V* AV Mic                          
56.14117917,-54.27405833,6.350,0.8000,0.8000,0.8000,HD 23697A                          
182.5106265,-34.70478892,6.350,0.8000,0.8000,0.8000,HD 105686A                         
225.1613269,47.27744255,6.351,0.6109,0.6919,1.0000,HD 133029                          
226.6464401,36.4560659,6.351,1.0000,0.9276,0.9168,HD 134044                          
199.3743867,0.67607108,6.351,0.8520,0.8621,1.0000,HD 115488                          
278.0861089,-14.64424253,6.351,0.7004,0.7579,1.0000,HD 170902                          
256.7206579,-1.656193438,6.351,0.7260,0.7762,1.0000,HD 154660                          
275.9499106,53.30083528,6.352,0.6703,0.7362,1.0000,HD 169885                          
68.02003433,5.410041916,6.352,0.8000,0.8000,0.8000,HD 28736                           
189.6928202,40.8746636,6.352,0.7353,0.7827,1.0000,* 9 CVn                            
273.1775619,41.14683614,6.352,1.0000,0.8330,0.6787,HD 167304                          
169.6433577,-79.66864933,6.352,0.8244,0.8437,1.0000,HD 98617                           
50.56785847,-25.5878038,6.353,0.6324,0.7081,1.0000,HD 20980                           
16.80384967,-23.99633478,6.353,0.6703,0.7362,1.0000,HD 6668                            
133.7251234,-58.23965662,6.353,0.5229,0.6225,1.0000,HD 76640                           
280.594264,-64.64304658,6.353,0.7260,0.7762,1.0000,HD 172021                          
350.6190789,25.91848331,6.354,1.0000,0.7872,0.5797,HD 220288                          
164.1434463,25.50024546,6.354,1.0000,0.8330,0.6787,* 50 LMi                           
171.4585673,3.860069088,6.354,0.8986,0.8925,1.0000,* 80 Leo                           
278.3446176,-5.911718953,6.354,0.5750,0.6642,1.0000,HD 171149                          
128.2577479,-45.75290347,6.354,0.5013,0.6047,1.0000,HD 72798                           
203.3994587,-65.63268639,6.354,0.6109,0.6919,1.0000,HD 117651                          
357.2996833,58.96320681,6.355,0.8986,0.8925,1.0000,HD 223421                          
84.44085604,33.5591675,6.355,1.0000,0.8330,0.6787,HD 37138                           
90.4234514,22.40099881,6.355,0.5496,0.6441,1.0000,* 141 Tau                          
249.1788931,15.49744622,6.355,0.6504,0.7215,1.0000,V* V773 Her                        
313.2806977,29.64909913,6.355,1.0000,0.7992,0.6045,HD 198976                          
254.4590719,42.51243225,6.355,1.0000,0.7872,0.5797,HD 153472                          
136.5318346,-64.49984624,6.355,1.0000,0.7872,0.5797,HD 78632                           
145.0836404,-10.76918399,6.356,0.6504,0.7215,1.0000,HD 83731                           
285.1033881,-24.94216944,6.356,1.0000,0.8330,0.6787,HD 176246                          
257.2271662,-3.882995967,6.356,1.0000,0.8541,0.7277,HD 154962                          
118.7517726,-52.58332703,6.356,0.5496,0.6441,1.0000,HD 65189                           
157.1521647,45.21221225,6.357,1.0000,0.8330,0.6787,HD 90602                           
93.9748871,1.169079101,6.357,0.8000,0.8000,0.8000,HD 43358                           
153.537335,-23.81394587,6.357,1.0000,0.6480,0.3346,HD 88806                           
285.7791562,-19.10302282,6.357,0.9937,0.9526,1.0000,HD 176903                          
29.47218835,-65.42467734,6.357,1.0000,0.8541,0.7277,HD 12270                           
224.1489578,-39.41601202,6.357,0.6109,0.6919,1.0000,HD 131752                          
165.2735699,63.42111684,6.358,0.6504,0.7215,1.0000,HD 95256                           
294.7041276,3.381526167,6.358,0.5229,0.6225,1.0000,HD 185423                          
138.2108606,-60.91676937,6.358,0.5750,0.6642,1.0000,HD 79699                           
108.4918202,71.81658615,6.359,1.0000,0.8330,0.6787,HD 54070                           
106.2874525,47.77504325,6.359,0.5750,0.6642,1.0000,HD 52860                           
92.33415873,-18.12638562,6.359,0.5750,0.6642,1.0000,HD 42327                           
332.5918145,14.62985882,6.359,1.0000,0.8330,0.6787,HD 210461                          
87.84619467,-64.03356656,6.359,1.0000,0.8541,0.7277,HD 39963                           
12.73914667,51.50803418,6.360,0.9937,0.9526,1.0000,V* V526 Cas                        
33.99055565,47.81194179,6.360,0.8000,0.8000,0.8000,HD 13818                           
341.8468236,58.48302919,6.360,0.5750,0.6642,1.0000,HD 215907                          
350.1438985,62.21326338,6.360,1.0000,0.7992,0.6045,HD 220130                          
303.9302299,50.23290933,6.360,0.6504,0.7215,1.0000,HD 192983                          
21.44304569,70.97989877,6.360,0.6109,0.6919,1.0000,HD 8424                            
268.0037874,46.64357369,6.360,1.0000,0.8330,0.6787,HD 163075                          
244.5407065,68.55454536,6.360,1.0000,0.7992,0.6045,HD 147662                          
119.5690215,43.97737826,6.360,1.0000,0.8330,0.6787,HD 64958                           
45.8757105,28.26992514,6.360,0.8668,0.8718,1.0000,HD 18928                           
47.77201495,-13.2642811,6.360,0.8000,0.8000,0.8000,HD 19850                           
112.1662587,27.55294092,6.360,1.0000,0.7992,0.6045,HD 58898                           
112.7865947,11.20297997,6.360,1.0000,0.8330,0.6787,HD 59603                           
128.6218907,-37.61116919,6.360,1.0000,0.6789,0.3823,HD 72993                           
332.3706625,-23.65911204,6.360,1.0000,0.8541,0.7277,HD 210244                          
343.6484466,16.94183312,6.360,0.8000,0.8000,0.8000,V* HR Peg                          
340.3804504,30.96586067,6.360,1.0000,0.7360,0.4803,HD 214979                          
19.35046397,31.74461643,6.360,1.0000,0.8330,0.6787,HD 7724                            
151.4205223,15.75750369,6.360,0.8986,0.8925,1.0000,HD 87500                           
165.2391185,-15.79268277,6.360,1.0000,0.8330,0.6787,HD 95441                           
204.9201787,-39.74758562,6.360,1.0000,0.6318,0.3112,V* V765 Cen                        
213.5887856,-5.947720658,6.360,1.0000,0.9276,0.9168,HD 124553                          
253.9,-31.4,6.360,0.8000,0.8000,0.8000,[SC96] Mis 201                     
260.4231738,-24.90610368,6.360,1.0000,0.7872,0.5797,* 32 Sco                           
312.321821,0.563339427,6.360,0.8000,0.8000,0.8000,V* IQ Aqr                          
282.6897985,10.97638806,6.360,1.0000,0.7360,0.4803,HD 174569                          
256.9444737,40.51606304,6.360,0.6504,0.7215,1.0000,HD 155102                          
295.7948613,38.67171285,6.360,1.0000,0.8330,0.6787,HD 186506                          
131.9182898,-41.73679341,6.360,0.8000,0.8000,0.8000,HD 75289                           
40.83431233,-40.52790881,6.360,0.5750,0.6642,1.0000,HD 17098                           
29.03920395,-49.83644494,6.360,0.5496,0.6441,1.0000,HD 11965                           
178.6859925,-66.37619893,6.360,0.8986,0.8925,1.0000,HD 103482                          
200.7608307,-48.56278878,6.360,0.5229,0.6225,1.0000,HD 116226                          
269.1012236,-65.72173787,6.360,0.9937,0.9526,1.0000,HD 162521                          
216.2274107,-46.52874595,6.360,1.0000,0.6480,0.3346,HD 126111                          
315.3667423,-68.20960992,6.360,0.6504,0.7215,1.0000,HD 199475                          
